log_id,product_id,change_type,quantity,unit_cost,log_date,reference_id,reference_type
9837,327,OUT,7,1953.95,2025-05-15,1640,SALE
9838,228,OUT,9,2895.03,2025-05-15,1641,SALE
9839,26,OUT,2,3291.22,2025-05-15,1641,SALE
9840,380,OUT,2,937.32,2025-05-15,1641,SALE
9841,166,OUT,6,329.93,2025-05-15,1641,SALE
9842,166,OUT,4,4272.89,2025-05-15,1641,SALE
9843,407,OUT,5,3220.38,2025-05-16,1642,SALE
9844,401,OUT,7,2920.65,2025-05-16,1642,SALE
9845,120,OUT,1,2256.75,2025-05-16,1642,SALE
9846,245,OUT,7,1225.51,2025-05-16,1642,SALE
9847,451,OUT,6,3913.86,2025-05-16,1645,SALE
9848,306,OUT,7,4774.69,2025-05-16,1645,SALE
9849,5,OUT,9,4791.97,2025-05-16,1645,SALE
9850,208,OUT,7,3558.69,2025-05-16,1645,SALE
9851,442,OUT,3,2072.05,2025-05-16,1645,SALE
9852,45,OUT,3,1958.53,2025-05-16,1647,SALE
9853,45,OUT,4,1958.53,2025-05-16,1647,SALE
9854,477,OUT,8,1973.07,2025-05-16,1648,SALE
9855,57,OUT,8,806.69,2025-05-16,1648,SALE
9856,367,OUT,10,2949.48,2025-05-16,1649,SALE
9857,358,OUT,4,4529.21,2025-05-16,1649,SALE
9858,136,OUT,7,3730.04,2025-05-16,1649,SALE
9859,129,OUT,10,3831.13,2025-05-17,1651,SALE
9860,72,OUT,7,2171.35,2025-05-17,1651,SALE
9861,129,OUT,2,3831.13,2025-05-17,1651,SALE
9862,321,OUT,2,1798.51,2025-05-17,1652,SALE
9863,4,OUT,6,3008.42,2025-05-17,1654,SALE
9864,480,OUT,5,1567.68,2025-05-17,1654,SALE
9865,342,OUT,3,621.6,2025-05-17,1654,SALE
9866,340,OUT,7,4132.29,2025-05-17,1655,SALE
9867,224,OUT,9,3823.22,2025-05-17,1655,SALE
9868,77,OUT,10,1855.09,2025-05-17,1655,SALE
9869,340,OUT,6,4132.29,2025-05-17,1655,SALE
9870,340,OUT,8,4132.29,2025-05-17,1655,SALE
9871,209,OUT,1,3438.74,2025-05-17,1656,SALE
9872,317,OUT,9,585.95,2025-05-17,1656,SALE
9873,474,OUT,3,2355.6,2025-05-17,1658,SALE
9874,357,OUT,4,3776.88,2025-05-17,1658,SALE
9875,429,OUT,1,4284.42,2025-05-17,1658,SALE
9876,41,OUT,10,1228.17,2025-05-17,1659,SALE
9877,302,OUT,4,4193.78,2025-05-17,1659,SALE
9878,189,OUT,4,1743.25,2025-05-17,1659,SALE
9879,96,OUT,8,3393.75,2025-05-17,1659,SALE
9880,149,OUT,3,1642.27,2025-05-17,1659,SALE
9881,204,OUT,9,4064.29,2025-05-17,1660,SALE
9882,345,OUT,10,3252.19,2025-05-17,1660,SALE
9883,95,OUT,10,2611.69,2025-05-17,1661,SALE
9884,359,OUT,3,3759.8,2025-05-17,1661,SALE
9885,173,OUT,1,2927.04,2025-05-17,1661,SALE
9886,474,OUT,10,2355.6,2025-05-17,1662,SALE
9887,299,OUT,9,267.41,2025-05-17,1663,SALE
9888,18,OUT,4,117.84,2025-05-17,1663,SALE
9889,59,OUT,1,2059.63,2025-05-17,1664,SALE
9890,329,OUT,5,1194.95,2025-05-17,1664,SALE
9891,446,OUT,9,3522.93,2025-05-17,1664,SALE
9892,384,OUT,5,2807.2,2025-05-17,1664,SALE
9893,300,OUT,2,918.46,2025-05-17,1664,SALE
9894,354,OUT,4,2985.78,2025-05-17,1665,SALE
9895,354,OUT,8,2985.78,2025-05-17,1665,SALE
9896,354,OUT,10,2985.78,2025-05-17,1665,SALE
9897,463,OUT,6,2105.54,2025-05-17,1666,SALE
9898,443,OUT,7,2774.47,2025-05-17,1666,SALE
9899,282,OUT,4,3094.65,2025-05-17,1667,SALE
9900,34,OUT,9,2144.25,2025-05-17,1667,SALE
9901,29,OUT,4,484.78,2025-05-17,1668,SALE
9902,198,OUT,10,3665.96,2025-05-17,1668,SALE
9903,140,OUT,6,2800.27,2025-05-17,1668,SALE
9904,48,OUT,9,2697.96,2025-05-17,1668,SALE
9905,493,OUT,5,614.42,2025-05-17,1668,SALE
9906,81,OUT,2,4929.53,2025-05-17,1669,SALE
9907,418,OUT,7,3549.89,2025-05-17,1671,SALE
9908,50,OUT,10,4692.32,2025-05-17,1672,SALE
9909,123,OUT,6,88.66,2025-05-17,1672,SALE
9910,431,OUT,6,2622.66,2025-05-17,1672,SALE
9911,237,OUT,8,2899.99,2025-05-17,1673,SALE
9912,407,OUT,9,3220.38,2025-05-17,1673,SALE
9913,225,OUT,10,4788.07,2025-05-17,1673,SALE
9914,440,OUT,4,4434.7,2025-05-17,1673,SALE
9915,497,OUT,5,1973.04,2025-05-17,1673,SALE
9916,36,OUT,6,167.58,2025-05-17,1674,SALE
9917,432,OUT,2,1658.88,2025-05-17,1674,SALE
9918,36,OUT,9,167.58,2025-05-17,1674,SALE
9919,352,OUT,3,1596.29,2025-05-17,1674,SALE
9920,388,OUT,6,3514.52,2025-05-17,1675,SALE
9921,260,OUT,9,2190.84,2025-05-17,1675,SALE
9922,95,OUT,2,2611.69,2025-05-17,1676,SALE
9923,199,OUT,8,3531.55,2025-05-17,1676,SALE
9924,212,OUT,10,770.51,2025-05-17,1676,SALE
9925,134,OUT,10,3025.22,2025-05-17,1676,SALE
9926,284,OUT,2,954.44,2025-05-17,1676,SALE
9927,445,OUT,3,2292.4,2025-05-18,1677,SALE
9928,260,OUT,4,2190.84,2025-05-18,1677,SALE
9929,371,OUT,2,4712.78,2025-05-18,1679,SALE
9930,180,OUT,1,1051.17,2025-05-18,1679,SALE
9931,270,OUT,9,4123.0,2025-05-18,1679,SALE
9932,130,OUT,1,519.0,2025-05-18,1681,SALE
9933,130,OUT,1,519.0,2025-05-18,1681,SALE
9934,175,OUT,6,2127.56,2025-05-18,1681,SALE
9935,130,OUT,9,519.0,2025-05-18,1681,SALE
9936,55,OUT,3,4972.08,2025-05-18,1682,SALE
9937,388,OUT,4,3514.52,2025-05-18,1682,SALE
9938,20,OUT,2,779.8,2025-05-18,1684,SALE
9939,432,OUT,2,1658.88,2025-05-18,1684,SALE
9940,454,OUT,2,4275.15,2025-05-18,1685,SALE
9941,199,OUT,8,3531.55,2025-05-18,1685,SALE
9942,500,OUT,8,2917.02,2025-05-18,1687,SALE
9943,425,OUT,3,390.3,2025-05-18,1687,SALE
9944,425,OUT,9,390.3,2025-05-18,1687,SALE
9945,496,OUT,3,2820.74,2025-05-18,1688,SALE
9946,344,OUT,5,1490.36,2025-05-18,1688,SALE
9947,280,OUT,9,4708.22,2025-05-18,1689,SALE
9948,495,OUT,9,1746.29,2025-05-18,1689,SALE
9949,495,OUT,7,1746.29,2025-05-18,1689,SALE
9950,185,OUT,9,4490.74,2025-05-18,1690,SALE
9951,7,OUT,8,990.25,2025-05-18,1690,SALE
9952,495,OUT,7,1746.29,2025-05-18,1690,SALE
9953,170,OUT,2,2055.3,2025-05-18,1690,SALE
9954,181,OUT,2,590.11,2025-05-18,1691,SALE
9955,106,OUT,8,4526.84,2025-05-18,1691,SALE
9956,414,OUT,3,2196.09,2025-05-18,1691,SALE
9957,30,OUT,5,4588.9,2025-05-18,1692,SALE
9958,379,OUT,2,4415.59,2025-05-18,1693,SALE
9959,163,OUT,7,886.68,2025-05-18,1695,SALE
9960,186,OUT,2,4127.09,2025-05-18,1695,SALE
9961,292,OUT,8,2328.45,2025-05-18,1696,SALE
9962,185,OUT,5,4490.74,2025-05-18,1696,SALE
9963,56,OUT,4,3036.85,2025-05-18,1697,SALE
9964,56,OUT,9,3036.85,2025-05-18,1697,SALE
9965,402,OUT,10,203.96,2025-05-18,1697,SALE
9966,59,OUT,2,2059.63,2025-05-18,1697,SALE
9967,463,OUT,9,2105.54,2025-05-18,1697,SALE
9968,290,OUT,8,3091.09,2025-05-19,1698,SALE
9969,391,OUT,9,4642.91,2025-05-19,1699,SALE
9970,391,OUT,3,4642.91,2025-05-19,1699,SALE
9971,33,OUT,4,607.12,2025-05-19,1699,SALE
9972,391,OUT,5,4642.91,2025-05-19,1699,SALE
9973,445,OUT,9,2292.4,2025-05-19,1701,SALE
9974,474,OUT,1,2355.6,2025-05-19,1702,SALE
9975,474,OUT,2,2355.6,2025-05-19,1702,SALE
9976,355,OUT,8,922.54,2025-05-19,1703,SALE
9977,127,OUT,9,3351.1,2025-05-19,1703,SALE
9978,144,OUT,5,3472.52,2025-05-19,1703,SALE
9979,225,OUT,7,4788.07,2025-05-19,1703,SALE
9980,127,OUT,7,3351.1,2025-05-19,1703,SALE
9981,118,OUT,8,293.91,2025-05-19,1704,SALE
9982,345,OUT,2,3252.19,2025-05-19,1704,SALE
9983,295,OUT,8,2446.16,2025-05-19,1704,SALE
9984,213,OUT,6,4593.92,2025-05-19,1704,SALE
9985,295,OUT,8,2446.16,2025-05-19,1704,SALE
9986,46,OUT,7,2366.35,2025-05-19,1705,SALE
9987,22,OUT,1,426.15,2025-05-19,1705,SALE
9988,238,OUT,6,1507.93,2025-05-19,1705,SALE
9989,248,OUT,6,4818.43,2025-05-19,1705,SALE
9990,472,OUT,1,237.69,2025-05-19,1706,SALE
9991,145,OUT,5,2520.02,2025-05-19,1707,SALE
9992,291,OUT,8,742.35,2025-05-19,1707,SALE
9993,332,OUT,3,3677.21,2025-05-19,1708,SALE
9994,306,OUT,10,4774.69,2025-05-19,1708,SALE
9995,83,OUT,3,4573.34,2025-05-19,1708,SALE
9996,74,OUT,8,3819.65,2025-05-19,1708,SALE
9997,21,OUT,4,1301.59,2025-05-19,1708,SALE
9998,297,OUT,4,4496.08,2025-05-19,1709,SALE
9999,327,OUT,1,1953.95,2025-05-19,1709,SALE
10000,197,OUT,3,3037.42,2025-05-19,1710,SALE
10001,283,OUT,2,1363.19,2025-05-19,1710,SALE
10002,362,OUT,9,771.59,2025-05-20,1711,SALE
10003,287,OUT,9,3923.15,2025-05-20,1711,SALE
10004,384,OUT,4,2807.2,2025-05-20,1712,SALE
10005,91,OUT,1,1198.88,2025-05-20,1713,SALE
10006,296,OUT,5,4022.1,2025-05-20,1713,SALE
10007,96,OUT,5,3393.75,2025-05-20,1715,SALE
10008,333,OUT,2,3263.11,2025-05-21,1716,SALE
10009,85,OUT,5,1627.39,2025-05-21,1716,SALE
10010,415,OUT,10,1577.28,2025-05-21,1716,SALE
10011,265,OUT,6,1394.86,2025-05-21,1717,SALE
10012,265,OUT,2,1394.86,2025-05-21,1717,SALE
10013,487,OUT,2,2615.17,2025-05-21,1717,SALE
10014,348,OUT,7,255.83,2025-05-21,1719,SALE
10015,353,OUT,1,1957.42,2025-05-21,1721,SALE
10016,232,OUT,6,3783.56,2025-05-21,1721,SALE
10017,23,OUT,8,4620.61,2025-05-21,1721,SALE
10018,353,OUT,9,1957.42,2025-05-21,1721,SALE
10019,299,OUT,7,267.41,2025-05-21,1722,SALE
10020,246,OUT,4,2188.2,2025-05-21,1722,SALE
10021,250,OUT,1,2529.66,2025-05-21,1722,SALE
10022,460,OUT,6,3323.67,2025-05-21,1722,SALE
10023,496,OUT,9,2820.74,2025-05-21,1723,SALE
10024,259,OUT,6,555.27,2025-05-21,1723,SALE
10025,419,OUT,8,1456.58,2025-05-21,1724,SALE
10026,270,OUT,2,4123.0,2025-05-21,1724,SALE
10027,199,OUT,4,3531.55,2025-05-21,1725,SALE
10028,250,OUT,10,2529.66,2025-05-21,1725,SALE
10029,39,OUT,10,289.24,2025-05-21,1725,SALE
10030,119,OUT,9,3050.09,2025-05-21,1725,SALE
10031,39,OUT,7,996.83,2025-05-21,1725,SALE
10032,385,OUT,3,2901.34,2025-05-21,1726,SALE
10033,324,OUT,2,1569.95,2025-05-21,1726,SALE
10034,337,OUT,1,267.55,2025-05-21,1727,SALE
10035,132,OUT,6,1638.16,2025-05-21,1727,SALE
10036,474,OUT,2,2355.6,2025-05-21,1727,SALE
10037,278,OUT,3,2497.67,2025-05-21,1727,SALE
10038,411,OUT,6,4119.5,2025-05-21,1728,SALE
10039,19,OUT,3,2794.27,2025-05-21,1728,SALE
10040,315,OUT,10,1968.31,2025-05-21,1729,SALE
10041,413,OUT,1,885.46,2025-05-21,1729,SALE
10042,59,OUT,3,2059.63,2025-05-21,1730,SALE
10043,213,OUT,3,4593.92,2025-05-21,1730,SALE
10044,106,OUT,7,4526.84,2025-05-21,1730,SALE
10045,321,OUT,4,1798.51,2025-05-22,1731,SALE
10046,148,OUT,1,853.64,2025-05-22,1732,SALE
10047,401,OUT,8,2920.65,2025-05-22,1732,SALE
10048,192,OUT,5,2446.6,2025-05-22,1732,SALE
10049,269,OUT,9,1824.08,2025-05-22,1733,SALE
10050,377,OUT,9,2822.75,2025-05-22,1733,SALE
10051,237,OUT,6,2899.99,2025-05-22,1733,SALE
10052,422,OUT,6,293.81,2025-05-22,1734,SALE
10053,138,OUT,4,864.53,2025-05-22,1734,SALE
10054,422,OUT,5,293.81,2025-05-22,1734,SALE
10055,176,OUT,3,535.48,2025-05-22,1734,SALE
10056,267,OUT,1,4279.21,2025-05-22,1735,SALE
10057,204,OUT,10,4064.29,2025-05-22,1735,SALE
10058,387,OUT,10,4628.16,2025-05-22,1735,SALE
10059,355,OUT,2,922.54,2025-05-22,1736,SALE
10060,84,OUT,10,3904.99,2025-05-22,1736,SALE
10061,234,OUT,3,1723.84,2025-05-22,1736,SALE
10062,130,OUT,7,519.0,2025-05-22,1736,SALE
10063,307,OUT,4,4900.31,2025-05-22,1736,SALE
10064,449,OUT,3,2600.24,2025-05-22,1737,SALE
10065,109,OUT,2,1234.71,2025-05-22,1738,SALE
10066,311,OUT,6,1848.47,2025-05-22,1738,SALE
10067,86,OUT,10,2795.67,2025-05-22,1738,SALE
10068,81,OUT,4,4929.53,2025-05-22,1738,SALE
10069,474,OUT,1,2355.6,2025-05-22,1739,SALE
10070,90,OUT,4,1984.08,2025-05-22,1739,SALE
10071,406,OUT,8,2144.32,2025-05-22,1739,SALE
10072,96,OUT,1,3393.75,2025-05-22,1741,SALE
10073,296,OUT,8,4022.1,2025-05-22,1741,SALE
10074,400,OUT,1,3961.31,2025-05-22,1741,SALE
10075,142,OUT,9,1560.22,2025-05-22,1741,SALE
10076,399,OUT,2,733.54,2025-05-22,1741,SALE
10077,246,OUT,3,2188.2,2025-05-22,1742,SALE
10078,359,OUT,3,3759.8,2025-05-22,1743,SALE
10079,488,OUT,3,1888.99,2025-05-22,1743,SALE
10080,26,OUT,1,3291.22,2025-05-22,1743,SALE
10081,73,OUT,2,407.26,2025-05-22,1743,SALE
10082,96,OUT,6,3393.75,2025-05-22,1743,SALE
10083,203,OUT,9,1554.17,2025-05-22,1744,SALE
10084,352,OUT,5,1596.29,2025-05-22,1744,SALE
10085,321,OUT,1,1798.51,2025-05-22,1744,SALE
10086,262,OUT,2,1086.31,2025-05-22,1744,SALE
10087,269,OUT,10,1824.08,2025-05-22,1744,SALE
10088,459,OUT,9,1776.43,2025-05-22,1745,SALE
10089,412,OUT,2,2652.82,2025-05-22,1745,SALE
10090,99,OUT,3,1531.87,2025-05-22,1745,SALE
10091,229,OUT,8,959.64,2025-05-22,1745,SALE
10092,199,OUT,9,3531.55,2025-05-23,1746,SALE
10093,126,OUT,9,670.94,2025-05-23,1747,SALE
10094,489,OUT,3,4048.5,2025-05-23,1750,SALE
10095,164,OUT,7,3904.66,2025-05-23,1750,SALE
10096,352,OUT,5,1596.29,2025-05-23,1751,SALE
10097,14,OUT,1,1987.35,2025-05-23,1751,SALE
10098,226,OUT,7,3570.0,2025-05-23,1752,SALE
10099,464,OUT,7,4264.61,2025-05-23,1752,SALE
10100,107,OUT,7,1362.31,2025-05-23,1753,SALE
10101,452,OUT,7,2849.34,2025-05-23,1753,SALE
10102,452,OUT,1,2849.34,2025-05-23,1753,SALE
10103,244,OUT,2,3351.58,2025-05-23,1754,SALE
10104,50,OUT,3,4692.32,2025-05-23,1754,SALE
10105,247,OUT,5,4264.57,2025-05-23,1755,SALE
10106,361,OUT,8,853.78,2025-05-23,1755,SALE
10107,302,OUT,4,4193.78,2025-05-23,1755,SALE
10108,152,OUT,6,4834.16,2025-05-23,1756,SALE
10109,325,OUT,8,2898.5,2025-05-23,1756,SALE
10110,184,OUT,1,2983.86,2025-05-23,1757,SALE
10111,69,OUT,1,3553.99,2025-05-23,1758,SALE
10112,476,OUT,7,61.9,2025-05-23,1758,SALE
10113,17,OUT,9,1070.09,2025-05-23,1758,SALE
10114,321,OUT,6,1798.51,2025-05-23,1759,SALE
10115,96,OUT,3,3393.75,2025-05-23,1760,SALE
10116,96,OUT,3,3393.75,2025-05-23,1760,SALE
10117,374,OUT,4,494.58,2025-05-23,1760,SALE
10118,454,OUT,7,4275.15,2025-05-24,1761,SALE
10119,169,OUT,7,1613.9,2025-05-24,1761,SALE
10120,329,OUT,5,1194.95,2025-05-24,1761,SALE
10121,424,OUT,4,3596.93,2025-05-24,1762,SALE
10122,92,OUT,5,3362.66,2025-05-24,1762,SALE
10123,106,OUT,7,4526.84,2025-05-24,1762,SALE
10124,53,OUT,7,2121.01,2025-05-24,1762,SALE
10125,432,OUT,7,1658.88,2025-05-24,1762,SALE
10126,467,OUT,10,1170.6,2025-05-24,1763,SALE
10127,323,OUT,6,4045.23,2025-05-24,1763,SALE
10128,146,OUT,3,3466.28,2025-05-24,1763,SALE
10129,205,OUT,1,1058.84,2025-05-24,1764,SALE
10130,151,OUT,10,1946.61,2025-05-24,1764,SALE
10131,24,OUT,10,4710.02,2025-05-24,1764,SALE
10132,391,OUT,5,4642.91,2025-05-24,1764,SALE
10133,313,OUT,10,278.04,2025-05-24,1765,SALE
10134,131,OUT,5,2627.75,2025-05-24,1765,SALE
10135,7,OUT,1,990.25,2025-05-24,1765,SALE
10136,329,OUT,3,1194.95,2025-05-24,1766,SALE
10137,99,OUT,6,1531.87,2025-05-24,1766,SALE
10138,223,OUT,7,2749.59,2025-05-24,1766,SALE
10139,459,OUT,8,1776.43,2025-05-24,1767,SALE
10140,215,OUT,5,459.14,2025-05-24,1767,SALE
10141,450,OUT,8,1820.95,2025-05-24,1767,SALE
10142,279,OUT,6,4329.51,2025-05-24,1767,SALE
10143,242,OUT,10,2497.12,2025-05-24,1769,SALE
10144,100,OUT,3,4493.15,2025-05-24,1770,SALE
10145,29,OUT,9,484.78,2025-05-24,1770,SALE
10146,306,OUT,2,4774.69,2025-05-24,1772,SALE
10147,208,OUT,1,3558.69,2025-05-24,1772,SALE
10148,137,OUT,8,4611.13,2025-05-24,1772,SALE
10149,464,OUT,4,4264.61,2025-05-24,1772,SALE
10150,238,OUT,8,1507.93,2025-05-24,1772,SALE
10151,292,OUT,8,2328.45,2025-05-24,1773,SALE
10152,292,OUT,5,2328.45,2025-05-24,1773,SALE
10153,207,OUT,5,2599.55,2025-05-24,1773,SALE
10154,387,OUT,1,4628.16,2025-05-24,1773,SALE
10155,179,OUT,2,4967.51,2025-05-24,1774,SALE
10156,200,OUT,7,670.08,2025-05-24,1774,SALE
10157,483,OUT,8,4457.46,2025-05-24,1774,SALE
10158,350,OUT,3,3203.82,2025-05-24,1774,SALE
10159,46,OUT,4,2366.35,2025-05-24,1775,SALE
10160,459,OUT,5,1776.43,2025-05-24,1775,SALE
10161,440,OUT,1,4434.7,2025-05-24,1775,SALE
10162,270,OUT,2,4123.0,2025-05-24,1775,SALE
10163,27,OUT,4,1404.94,2025-05-24,1775,SALE
10164,141,OUT,1,2056.45,2025-05-25,1778,SALE
10165,141,OUT,6,2056.45,2025-05-25,1778,SALE
10166,141,OUT,1,2056.45,2025-05-25,1778,SALE
10167,361,OUT,2,853.78,2025-05-25,1780,SALE
10168,116,OUT,1,724.22,2025-05-25,1780,SALE
10169,47,OUT,7,1220.51,2025-05-25,1780,SALE
10170,183,OUT,1,1388.65,2025-05-25,1780,SALE
10171,286,OUT,8,227.81,2025-05-25,1780,SALE
10172,500,OUT,9,2917.02,2025-05-25,1781,SALE
10173,500,OUT,5,2917.02,2025-05-25,1781,SALE
10174,500,OUT,3,1498.08,2025-05-25,1781,SALE
10175,500,OUT,1,1498.08,2025-05-25,1781,SALE
10176,369,OUT,5,4778.44,2025-05-25,1782,SALE
10177,428,OUT,8,4411.17,2025-05-25,1782,SALE
10178,296,OUT,7,4022.1,2025-05-25,1782,SALE
10179,375,OUT,2,3452.38,2025-05-25,1783,SALE
10180,181,OUT,5,590.11,2025-05-25,1784,SALE
10181,176,OUT,1,535.48,2025-05-25,1784,SALE
10182,393,OUT,5,4420.35,2025-05-25,1784,SALE
10183,478,OUT,5,4595.54,2025-05-25,1784,SALE
10184,85,OUT,8,1627.39,2025-05-25,1785,SALE
10185,295,OUT,10,2446.16,2025-05-25,1785,SALE
10186,314,OUT,6,2991.28,2025-05-25,1785,SALE
10187,143,OUT,4,3326.57,2025-05-25,1785,SALE
10188,143,OUT,5,3426.43,2025-05-25,1785,SALE
10189,174,OUT,10,4349.09,2025-05-25,1786,SALE
10190,301,OUT,4,2293.69,2025-05-25,1786,SALE
10191,423,OUT,4,3208.26,2025-05-25,1786,SALE
10192,153,OUT,4,4334.2,2025-05-25,1787,SALE
10193,263,OUT,9,769.54,2025-05-25,1787,SALE
10194,198,OUT,1,3665.96,2025-05-25,1787,SALE
10195,169,OUT,2,1613.9,2025-05-26,1790,SALE
10196,293,OUT,10,4419.72,2025-05-26,1790,SALE
10197,169,OUT,10,1613.9,2025-05-26,1790,SALE
10198,169,OUT,5,1613.9,2025-05-26,1790,SALE
10199,295,OUT,4,2446.16,2025-05-26,1791,SALE
10200,361,OUT,9,853.78,2025-05-26,1791,SALE
10201,463,OUT,1,2105.54,2025-05-26,1792,SALE
10202,143,OUT,2,3426.43,2025-05-26,1792,SALE
10203,254,OUT,8,3573.28,2025-05-26,1792,SALE
10204,45,OUT,6,1958.53,2025-05-26,1793,SALE
10205,314,OUT,9,2991.28,2025-05-26,1793,SALE
10206,26,OUT,2,3291.22,2025-05-26,1794,SALE
10207,262,OUT,3,1086.31,2025-05-26,1794,SALE
10208,265,OUT,8,1394.86,2025-05-26,1794,SALE
10209,242,OUT,1,2497.12,2025-05-26,1794,SALE
10210,242,OUT,7,2497.12,2025-05-26,1794,SALE
10211,231,OUT,10,214.45,2025-05-26,1796,SALE
10212,343,OUT,3,2915.09,2025-05-26,1797,SALE
10213,145,OUT,7,2520.02,2025-05-26,1797,SALE
10214,192,OUT,10,2446.6,2025-05-26,1797,SALE
10215,34,OUT,10,2144.25,2025-05-26,1797,SALE
10216,387,OUT,6,4628.16,2025-05-26,1800,SALE
10217,227,OUT,8,3798.42,2025-05-26,1800,SALE
10218,13,OUT,7,1721.99,2025-05-26,1800,SALE
10219,428,OUT,5,4411.17,2025-05-26,1800,SALE
10220,227,OUT,6,3798.42,2025-05-26,1800,SALE
10221,227,OUT,3,3600.83,2025-05-26,1800,SALE
10222,196,OUT,4,1841.94,2025-05-27,1801,SALE
10223,196,OUT,1,1841.94,2025-05-27,1801,SALE
10224,468,OUT,10,1517.39,2025-05-27,1801,SALE
10225,267,OUT,8,4279.21,2025-05-27,1801,SALE
10226,157,OUT,8,4549.08,2025-05-27,1802,SALE
10227,227,OUT,8,3600.83,2025-05-27,1802,SALE
10228,53,OUT,3,2121.01,2025-05-27,1803,SALE
10229,415,OUT,5,1577.28,2025-05-27,1803,SALE
10230,254,OUT,7,3573.28,2025-05-27,1804,SALE
10231,88,OUT,8,3091.78,2025-05-27,1804,SALE
10232,404,OUT,5,4461.84,2025-05-27,1804,SALE
10233,359,OUT,4,3759.8,2025-05-27,1805,SALE
10234,117,OUT,8,1052.62,2025-05-27,1805,SALE
10235,478,OUT,1,4595.54,2025-05-27,1805,SALE
10236,117,OUT,3,1052.62,2025-05-27,1805,SALE
10237,478,OUT,5,4595.54,2025-05-27,1805,SALE
10238,401,OUT,1,2920.65,2025-05-27,1806,SALE
10239,401,OUT,8,570.06,2025-05-27,1806,SALE
10240,100,OUT,1,4493.15,2025-05-28,1807,SALE
10241,170,OUT,1,2055.3,2025-05-28,1807,SALE
10242,229,OUT,8,959.64,2025-05-28,1809,SALE
10243,1,OUT,3,2824.28,2025-05-28,1810,SALE
10244,1,OUT,8,2824.28,2025-05-28,1810,SALE
10245,480,OUT,1,1567.68,2025-05-28,1810,SALE
10246,465,OUT,5,1484.72,2025-05-28,1810,SALE
10247,1,OUT,2,2824.28,2025-05-28,1810,SALE
10248,389,OUT,3,1116.58,2025-05-28,1811,SALE
10249,399,OUT,7,733.54,2025-05-28,1811,SALE
10250,308,OUT,6,4790.71,2025-05-28,1811,SALE
10251,241,OUT,8,718.2,2025-05-28,1812,SALE
10252,90,OUT,9,1984.08,2025-05-28,1812,SALE
10253,453,OUT,4,3090.92,2025-05-28,1813,SALE
10254,373,OUT,10,1543.25,2025-05-28,1814,SALE
10255,391,OUT,10,4642.91,2025-05-28,1816,SALE
10256,259,OUT,8,555.27,2025-05-28,1816,SALE
10257,276,OUT,5,1901.04,2025-05-28,1816,SALE
10258,152,OUT,6,4834.16,2025-05-28,1817,SALE
10259,152,OUT,4,4834.16,2025-05-28,1817,SALE
10260,152,OUT,3,4834.16,2025-05-28,1817,SALE
10261,152,OUT,3,4834.16,2025-05-28,1817,SALE
10262,152,OUT,6,4834.16,2025-05-28,1817,SALE
10263,250,OUT,8,2529.66,2025-05-28,1818,SALE
10264,108,OUT,1,581.17,2025-05-28,1818,SALE
10265,122,OUT,9,1181.66,2025-05-28,1819,SALE
10266,222,OUT,7,1249.57,2025-05-29,1820,SALE
10267,222,OUT,3,1249.57,2025-05-29,1820,SALE
10268,357,OUT,3,3776.88,2025-05-29,1820,SALE
10269,247,OUT,10,4264.57,2025-05-29,1820,SALE
10270,384,OUT,6,2807.2,2025-05-29,1821,SALE
10271,251,OUT,7,4322.11,2025-05-29,1821,SALE
10272,454,OUT,5,4275.15,2025-05-29,1821,SALE
10273,454,OUT,1,4275.15,2025-05-29,1821,SALE
10274,79,OUT,1,1219.97,2025-05-29,1821,SALE
10275,331,OUT,5,4239.59,2025-05-29,1822,SALE
10276,11,OUT,9,2246.88,2025-05-29,1822,SALE
10277,457,OUT,7,1148.84,2025-05-29,1823,SALE
10278,369,OUT,3,4778.44,2025-05-29,1823,SALE
10279,369,OUT,6,4778.44,2025-05-29,1823,SALE
10280,369,OUT,8,4778.44,2025-05-29,1823,SALE
10281,421,OUT,3,2490.05,2025-05-29,1824,SALE
10282,199,OUT,9,3531.55,2025-05-29,1824,SALE
10283,435,OUT,10,4099.18,2025-05-30,1826,SALE
10284,334,OUT,10,295.38,2025-05-30,1830,SALE
10285,298,OUT,2,691.74,2025-05-30,1830,SALE
10286,148,OUT,6,853.64,2025-05-30,1830,SALE
10287,272,OUT,9,4490.46,2025-05-30,1831,SALE
10288,329,OUT,4,1194.95,2025-05-30,1831,SALE
10289,245,OUT,5,1225.51,2025-05-30,1832,SALE
10290,442,OUT,4,2072.05,2025-05-30,1832,SALE
10291,490,OUT,6,4694.05,2025-05-30,1832,SALE
10292,280,OUT,8,4708.22,2025-05-30,1833,SALE
10293,280,OUT,3,4708.22,2025-05-30,1833,SALE
10294,280,OUT,7,4708.22,2025-05-30,1833,SALE
10295,21,OUT,10,1301.59,2025-05-30,1833,SALE
10296,125,OUT,6,2489.77,2025-05-30,1834,SALE
10297,368,OUT,6,2154.05,2025-05-30,1834,SALE
10298,160,OUT,7,2599.48,2025-05-30,1834,SALE
10299,160,OUT,4,2599.48,2025-05-30,1834,SALE
10300,306,OUT,10,4774.69,2025-05-30,1834,SALE
10301,14,OUT,3,1987.35,2025-05-30,1835,SALE
10302,136,OUT,1,3730.04,2025-05-30,1835,SALE
10303,43,OUT,1,4685.31,2025-05-30,1836,SALE
